"x"
1943901
1933200
1916781
1922523
1916822
1911191
1886941
1898019
1895973
1883831
1891100
1883425
1879355
1871843
1873000
1857188
1862165
1860310
1858768
1852478
1833000
1827000
1822394
1819339
1815059
1802014
1798218
1798103
1790658
1786397
1776949
1776141
1754000
1770000
1743000
1742979
1732693
1723836
1714857
1710093
1709538
1708751
1703266
1684222
1694000
1661584
1687311
1680000
1680000
1675368
1673899
1673200
1667864
1659600
1662691
1653461
1651200
1632616
1636715
1628706
1625502
1621384
1618879
1602915
1603659
1592000
1592492
1588700
1588961
1579803
1576259
1576614
1561129
1559073
1569208
1565572
1558000
1562009
1558693
1551539
1539522
1530000
1535952
1537900
1513193
1512923
1510100
1509400
1508000
1507402
1507258
1499641
1496904
1494700
1490092
1488202
1486053
1484941
1484430
1483000
1483000
1478868
1475221
1476491
1468833
1468061
1464890
1462626
1458038
1450021
1446107
1432044
1426000
1400689
1421409
1418207
1414100
1402518
1394000
1396288
1393575
1390487
1378682
1378900
1366180
1371330
1368117
1365787
1358980
1346091
1338663
1343423
1335084
1335397
1335900
1329604
1324781
1326564
1320571
1321004
1319108
1315942
1311726
1305429
1304436
1302891
1302100
1300000
1295714
1296127
1296000
1293877
1285785
1264000
1284000
1279488
1274250
1277411
1271628
1267564
1267066
1264075
1253548
1246000
1250000
1248636
1247749
1247400
1243500
1234300
1240382
1239220
1237300
1235880
1225546
1225000
1221000
1214121
1209091
1202371
1200000
1203230
1198491
1201158
1199515
1198021
1197497
1191613
1186023
1193605
1170791
1186700
1184788
1181496
1180770
1180570
1178391
1176239
1174964
1175000
1166761
1169719
1168056
1166033
1165182
1164098
1162928
1146053
1162770
1160000
1160242
1156663
1151554
1148126
1147188
1137100
1140100
1132383
1129854
1135512
1131160
1131896
1109363
1126000
1127000
1125299
1126534
1118035
1116267
1115560
1112072
1104000
1092066
1099931
1098526
1097000
1077075
1095808
1095947
1085000
1077208
1092700
1092692
1083865
1083498
1082929
1081960
1077687
1081903
1075800
1078362
1077169
1074000
1075798
1073893
1073440
1073824
1073921
1069276
1066967
1061929
1048240
1062643
1053900
1060000
1056247
1060000
1059700
1059092
1058070
1058665
975453
1049792
1047549
1048005
1046054
1046000
1039205
1030720
1038738
1036412
1026459
1032197
1033918
1032000
1028673
1026848
1030200
1028808
1029808
1025569
1025360
1021762
1024876
1022514
1017699
987310
1020886
1013484
1013795
1015586
1014227
1014825
1013900
1010087
1008290
1005904
1005654
1004741
1003698
1004132
1001694
1001205
989567
975819
963000
951000
948487
919438
889231
880691
862965
837437
797003
790017
778500
781538
762000
752993
741651
705244
705103
693494
664046
658859
642045
640000
639000
614618
580000
572717
574147
567698
562000
553165
537833
524190
506654
475503
470015
438341
361366
433688
418495
418500
410956
403131
395954
381488
372410
355573
335696
330790
330000
322500
317374
300000
300000
288054
286745
275524
274400
256185
253995
249998
231626
223757
222323
133019
200500
187083
190047
187302
174515
157474
149194
150000
133798
131695
128512
128793
127832
115826
110000
111329
104000
94874
93060
84520
88271
77168
70000
61550
56166
51437
52320
50000
36371
41944
37074
37708
28802
34980
33522
31356
32057
30000
27938
27704
26450
25000
22615
21926
23221
19426
18326
17222
16582
13220
13326
12576
1000000
1000000
993000
990306
960423
986400
981738
983356
984100
980948
980662
980588
977700
977234
975000
966144
972400
972525
972943
962555
964169
961200
959823
948855
940509
948757
953900
953300
951558
947952
947723
946627
945651
935084
936000
936349
935977
934424
928850
929063
919899
924531
924449
916857
920628
920471
913681
908109
914970
914047
914341
913700
909724
909585
908400
906092
905852
905152
903887
903312
902500
900500
886722
892363
891800
867678
887000
887399
890000
888924
888797
888486
881476
877662
878062
878000
870952
874543
874127
850403
873725
872000
861300
866118
868277
864431
868715
866772
866337
852000
855563
859424
851374
852800
850000
849090
847903
847582
847430
840000
847819
845300
846000
844583
843386
803159
834881
839786
837737
834437
833276
830106
829134
823523
826000
821652
822455
820987
819446
819000
816925
811800
808416
810306
810447
809535
807857
801718
804114
801940
800000
800000
797200
789744
790646
789194
787000
788211
787216
782000
771000
775404
776249
772828
772113
771128
768551
766739
767417
764104
766936
765911
762900
762111
762140
760084
760781
761195
758079
742463
755910
727750
753370
750845
750000
750000
751389
751331
750000
749522
737187
743691
744554
743000
741717
740435
738385
740000
739573
737011
714978
736224
734870
731000
733000
730266
728402
728935
728160
724314
726722
724700
722973
722243
721599
720043
720000
718353
717700
716672
717000
708127
715774
698852
702621
713321
714211
710210
712434
709665
689992
703141
709500
705478
704570
690457
694844
704891
700000
703952
703498
692793
693236
697315
696863
664625
693000
691931
682326
695947
693072
568700
693700
693645
690422
692080
691595
690844
690100
689867
688597
684234
687130
685589
684360
677381
683794
678027
679995
680000
679624
679771
673446
676500
675301
673478
673405
668405
671200
671033
664193
658354
668592
668382
667929
666322
667104
666323
666532
665564
664455
663403
653410
661897
659862
660788
654876
660213
659233
655852
651813
652800
656571
655350
652572
654055
653337
652604
652042
647508
652308
648766
650000
651661
530000
641499
645923
646277
647240
644919
638516
644765
644247
637736
642413
640498
640280
640600
638586
638090
636776
615467
632744
632013
631532
633210
633301
629616
630305
631155
614821
631555
629695
625831
619293
628377
614453
627475
626700
623841
626683
626410
626120
624518
623736
623708
622802
618388
618397
622975
623401
622903
606293
618251
617706
617528
616242
615919
613356
614254
614647
605767
608079
610424
556519
609314
606589
607778
604829
606007
602187
586580
600783
603535
604013
602840
593353
581337
583609
598710
599078
597215
598043
598862
595061
595118
593754
594605
592976
593400
593337
592953
593638
591115
590554
590249
587696
589466
588620
587730
586000
586383
584340
586048
585367
585386
582415
584308
581130
573296
580097
579942
573935
578420
579970
579295
578600
577405
575721
578523
577022
577000
572740
569913
572400
567111
570898
570660
569068
570308
569000
568900
566573
567953
566517
564443
566087
563917
565208
564501
564830
564021
552118
561956
561775
557430
560000
560041
556920
556205
554907
554978
555284
554315
554406
552105
547621
552508
547627
548433
549370
550000
549324
548507
543445
548249
547957
541979
546303
546176
545624
542668
544134
543933
542321
542507
542200
539671
541554
542000
541600
541034
541101
537622
536009
537500
537718
523117
533830
535657
535303
532504
532902
532732
529797
529247
529176
529374
529007
518635
522613
528330
527596
520557
527668
526745
526648
520000
523370
525321
521627
523726
522442
524433
522878
520428
520944
520305
520000
520000
519935
518090
518197
516959
515543
513441
518012
517887
516500
516000
515215
515700
515556
515288
514898
507469
511345
514046
510300
510834
513072
512530
506098
510439
511500
510456
509992
509700
507355
504194
506743
507000
506640
507002
503530
497604
505334
496657
496794
503564
502197
502000
500000
500000
501952
501468
500100
498748
500617
500292
496696
492367
499900
494252
499132
490819
497097
498328
498100
497875
495885
497777
495566
496122
495995
495744
496164
495900
496046
491237
489937
494304
490000
493574
490000
492984
490508
487010
490035
489498
491213
486828
488050
488157
485221
486329
485376
484862
484465
483615
483811
483546
481300
479837
482249
482111
481505
479920
480000
479073
474093
477798
477781
477868
477186
475056
476096
474862
476143
469431
471389
472762
469247
474706
473129
473957
473025
425758
471500
471482
437026
462928
440656
470000
470000
464395
468770
459263
467992
467900
453410
467410
464254
456059
461636
463731
461796
462479
457626
462628
462588
460468
460491
461152
460349
453286
459576
451523
459781
450506
457873
457633
457177
455300
443273
450583
456000
455339
429503
452058
453265
436779
448087
450771
451100
449063
449498
448129
443273
445635
448016
448374
447701
446749
447245
445388
443954
444851
444724
445020
443755
442548
436744
441700
442289
434414
440000
439815
409745
434008
437000
438026
433941
437559
436639
436094
436240
433970
435413
435564
433966
434403
433577
422732
431560
428323
433475
428450
431944
431922
433031
415729
432557
431282
429900
427760
429612
429912
428527
425184
424755
426005
421579
425817
425962
426253
421844
424633
424700
412428
422535
423927
423006
422993
422106
414812
422269
419363
421726
421525
419366
421291
420000
420000
419536
419500
419529
417990
419047
418241
417814
418280
418232
417919
418000
417156
417059
417007
407437
416442
416212
415345
408900
415501
409928
414131
414554
413283
413418
413028
412758
412767
412513
401233
412275
411524
410210
406933
408906
408198
406553
389307
407594
402368
407109
406517
405683
405072
404656
403833
404223
403063
392294
402748
397419
401896
396694
400118
401524
400000
400000
399064
385810
398854
397000
397476
397000
397264
386019
396290
386451
395527
393294
384953
394760
390275
392279
391135
380522
392854
393079
393000
389494
380709
390533
391600
391449
391164
391008
384182
390809
389911
390000
387543
388505
389261
389280
373017
380787
387807
387647
386723
385398
385376
376933
385257
384598
384700
380948
383200
384033
384250
382405
383822
380000
383162
383134
382236
382720
378675
378681
377347
378203
379289
378089
377835
378326
378606
378732
377609
376857
375600
374706
374292
371855
374394
372931
364116
371591
373416
372249
372910
370155
371507
366358
366916
370300
370317
353058
369991
370238
370180
366511
370000
368892
367463
367113
364800
367184
366992
363809
364454
364579
366491
362690
346115
363127
361469
363115
355330
341014
360495
355333
361855
361915
359615
360000
359230
360590
354927
359350
353841
357100
360000
358499
352108
355875
356900
356168
355542
357795
357618
354195
350864
357000
355004
356702
354666
356020
355693
326001
355037
353299
346405
353203
353930
352683
352801
352377
353419
352646
353033
351488
351437
352472
346768
352000
351735
351200
352173
350859
351246
347496
350191
350000
350365
350201
347924
350000
348738
349294
348156
344678
346739
347974
348517
341831
347088
340360
347088
343779
346921
346789
345876
341195
341032
341200
345068
344893
341799
342607
343230
343304
343158
338627
343090
334749
342286
342112
340318
341892
342464
333200
341994
339850
341422
324726
341341
340000
338650
332903
337053
337304
337785
338155
337683
337230
337495
332793
333871
336111
331779
327169
334977
335203
332875
324000
333509
329928
315940
334122
329404
332714
331045
332072
330579
330211
331576
315196
331400
330126
332318
332190
331013
330000
329853
331392
331499
330600
330854
330511
307990
330712
329706
330000
329224
321876
329052
327000
327325
328966
328240
328275
326416
326055
327427
320970
327435
327081
326849
325079
326471
325560
322163
326419
324576
323827
318021
323370
326040
324377
325132
318781
325441
323900
325279
325350
323700
324634
324043
320000
324286
316048
323256
323279
323152
322300
322500
320782
322693
313510
322531
322071
321992
322267
321789
319279
321521
320434
318856
315019
320914
320250
318459
320189
317847
319941
319554
319929
319375
319187
319583
319249
319067
314138
318933
315596
313631
316126
316403
285097
317000
315270
297954
313012
314789
315502
314265
312116
315351
314617
313828
311625
309605
308508
272950
311230
304942
310817
310889
312599
312666
312392
312507
312446
312223
311000
310852
309721
311760
310263
311611
311584
310130
308436
309607
309285
306449
307764
309319
306053
308596
306409
308096
306978
307024
306261
307079
299660
286905
305155
306322
306233
300100
299699
298386
302858
302295
299975
300466
300050
301226
302984
301657
301313
302310
302331
302419
302284
300424
300000
291649
301237
300837
299261
301000
300196
299364
300000
300300
297284
297554
300000
298096
299824
299500
298585
297775
299101
297713
296418
297943
298562
298142
298428
247543
294522
297532
296010
297848
295830
293277
297822
296202
296655
295644
296440
294265
293837
294875
290053
293373
292808
293184
294494
284079
293244
290645
293416
285721
290365
293001
290422
289380
289301
289820
291687
291428
292520
290768
289999
291720
290743
291189
289440
276744
289821
287977
270823
286248
290553
288461
290716
290700
290000
288466
289919
290000
289490
289429
288850
287570
284677
288090
288000
287558
286716
287677
283835
287401
286919
285872
285372
285348
285280
286071
286007
285813
286205
284982
286240
283872
281087
285362
284282
284289
284266
284179
283904
282258
283004
282905
282415
280233
282762
275789
282407
278924
281900
282011
281716
281596
281027
278055
278658
278551
280498
280187
280062
279968
277539
278609
276360
277417
278435
277648
278900
279381
278500
272776
278363
272177
273306
276499
278000
272801
277668
274466
277000
274176
276574
271173
276295
275988
276245
276165
274996
275579
269349
275155
274891
262748
274492
267249
273892
273761
273883
273267
273439
270310
272726
269506
258105
272349
272377
268167
269053
263093
271843
271900
271800
268279
271467
267918
270875
270774
270413
270366
268896
269802
268806
268750
269530
267170
269311
263048
269418
266675
265162
267913
268038
264452
264986
266550
261137
265955
267648
267590
265758
267462
267161
255324
267155
267069
266720
266932
266804
264913
262275
265833
265390
263312
265351
264990
261189
263700
264683
264782
264709
264210
264357
264091
263955
264084
263800
262219
244043
263102
262970
257359
262491
260595
261896
257068
255671
262075
254453
261321
260252
261801
260317
260683
259105
257662
261445
259665
261165
260263
251390
259809
260200
259815
257800
259056
255394
257275
257448
258113
258277
258069
258009
257087
257601
256714
257163
257005
256019
256088
235981
256286
255660
251938
252000
255895
254510
250000
254880
255616
255240
255109
255168
255006
255000
250141
254634
250970
254114
249860
253093
253335
252342
252844
249862
251881
250660
251971
250287
249752
252609
249893
252381
252192
251942
252008
251974
245468
250521
249008
251200
251064
240359
250443
251243
249939
250770
236043
250217
249810
248960
246574
249432
250000
250000
235193
244277
248561
249472
247672
249434
249194
242347
247706
246601
181842
248440
247995
239146
247863
247436
247234
247505
246501
244168
246647
245199
245313
244668
242548
246376
245508
243987
245608
242840
242920
244835
243739
243487
239524
233749
243580
243611
243700
242979
243300
237591
240755
242652
242664
243031
242847
241599
236169
242742
238067
241431
240453
242000
241389
237551
241110
239468
240117
240400
223622
237169
240735
240368
238976
235056
238940
239928
239798
233098
217891
239700
237865
238593
239384
239115
235305
237846
236083
237095
235605
237816
236583
236602
238400
230810
238000
237528
236961
237089
237250
237386
237274
227997
237052
236580
235345
237054
236319
235492
235775
234837
236157
235996
235585
235486
235281
235107
227411
234684
235066
234997
235087
234468
234205
234628
234541
231260
231775
233684
234293
231642
233917
232769
233047
232386
223006
233464
232209
233339
233184
232359
232755
225673
231370
230940
228975
231797
232006
231602
230000
231853
230839
231033
228848
215000
226616
231075
223876
230998
231198
223898
229322
230865
230376
230414
228720
230531
230427
230100
229548
229956
229731
227413
210528
228857
228664
228436
226844
224042
225801
200000
227322
217362
225132
227289
227239
227184
223159
226539
225000
226508
226374
224329
221530
225209
224055
220389
223815
223011
225000
223404
225116
225049
225544
225628
225705
221797
225454
225118
224962
224419
222594
221881
220174
223322
201026
224488
224013
222415
222943
223360
213698
222938
211644
216637
221066
222192
222528
222356
222193
221123
218653
222226
220813
221715
217728
220045
216204
221700
219703
216505
220612
220987
220786
220762
207098
218500
220279
220570
218737
206664
220253
220174
219680
219679
218153
218718
219006
219138
217123
215819
218520
217900
217259
217553
213840
217625
218410
217552
217244
217537
218008
207860
218400
217000
218323
213052
217827
217274
214901
217135
216600
213610
216546
216723
215846
216365
216406
214087
215400
210503
215677
215784
214823
215000
214605
215243
215214
215193
201818
215106
215029
214492
206575
212200
212100
208612
214674
213600
213835
214152
214547
213977
214216
209639
213524
213016
212967
213055
212801
212935
212474
212159
210440
210053
204000
209945
209566
211369
209840
208944
210332
203081
209170
210720
211207
211005
209057
209263
210452
209533
210729
210273
210000
203342
209175
208589
209061
208669
208663
209230
210000
208563
206674
209666
200393
200000
208500
209003
207057
207010
209080
209000
198713
209070
207904
208225
208682
208675
206479
205605
201191
207314
207604
208100
207489
207327
207000
207557
201632
193048
206449
206069
206682
207127
204846
204338
205424
196959
198522
205333
206257
194460
205054
204661
205521
193774
205397
200298
204746
205870
205399
204953
205603
203780
205294
204215
205164
196856
200538
203454
204068
204001
202456
203969
201462
203108
201816
200680
203300
203520
203219
200000
200119
201447
203008
201048
202810
200827
202232
201635
202401
202335
202105
197705
201802
199974
202131
201943
200585
197340
194934
201329
201718
197216
201546
201178
200815
200753
200974
201294
200000
200900
200915
200212
200526
199795
200490
200198
190696
200370
199961
200289
198612
200000
200000
200000
196196
199830
199791
195971
195223
196623
199191
199303
199223
198283
197400
198239
197953
197446
195673
198361
198309
188834
195982
198056
196367
197885
192676
196127
197757
197233
196283
197662
197347
196627
197545
193830
190598
196409
197228
196406
196954
192233
195891
196745
196515
193931
195637
179931
195307
195687
188463
195136
195250
195398
194786
195633
195552
195805
187900
193936
195382
195494
195222
193325
195136
194765
194882
195022
182387
191897
194500
194000
194543
192876
194461
193190
194274
194193
190400
193144
193000
193761
191346
190289
193832
193781
191299
193501
192680
191605
192757
192571
192644
192315
185900
185633
187762
186099
172433
191210
191167
187503
186262
190709
189177
191260
188102
191037
190184
189547
188801
190972
190712
184700
190139
190670
189038
188015
189876
190429
189742
189889
188654
188687
189652
189800
184501
189614
188853
189333
188243
185128
181494
188800
188376
188614
188746
187653
183612
188224
181115
188082
188276
188118
188233
187300
187604
187262
188003
188084
188038
187144
187215
187854
152783
187323
187270
187291
187239
186960
175700
186653
186227
186611
185626
177112
186051
181600
182211
186027
186034
184991
185273
180063
183095
185270
183873
177827
185129
185082
183965
184826
185000
185010
184835
184231
184755
181174
169995
184484
184463
184428
184182
184184
182819
183875
183996
183314
182548
183001
183373
183378
183767
183350
183164
182218
174990
181709
183314
182112
182731
182237
182747
182701
182444
180302
182581
175136
182437
179626
182082
181734
181447
180523
182000
181639
180144
180362
179301
181131
181216
179773
181409
181000
114786
177900
180200
179292
180475
181000
180728
180995
180180
180130
180766
180460
177659
176685
176783
178638
178915
160000
179349
179233
180307
178102
180213
176198
178921
180279
179915
180000
179951
179913
178967
179455
179528
178651
178900
169749
173849
178186
179346
172065
179225
178649
178334
174302
177796
178469
175288
175478
176500
178020
177303
175053
177081
176139
177603
177428
116541
177344
174183
175518
172929
177253
175000
175457
177022
172221
176931
163688
176688
169466
176571
174349
174030
175219
176000
176424
176428
171847
170000
176030
175961
147713
172120
175805
175605
175742
174994
174051
175599
166867
173599
173676
164981
175255
169786
170817
173089
169028
175000
173403
172557
174775
173260
173877
173502
174531
174051
172826
164834
173882
172589
166774
172781
173959
157701
173977
171515
173903
172915
173216
173591
173531
172709
172321
173329
169733
173256
172605
172424
172722
172298
172073
172294
170921
172466
171944
172657
171793
172305
171995
168470
164653
171107
168243
171644
171471
168482
170800
170925
169929
171108
170280
170876
168121
170660
169059
169953
170391
170223
170000
169892
168346
170237
170282
169828
168766
170000
168992
170009
169947
169736
169868
169264
168210
169366
169540
169221
169383
165456
168027
167900
169158
165456
167986
168909
167874
165185
168180
168393
167236
158024
165976
167636
167978
162902
167446
167865
167820
166334
167328
167371
167095
166480
166100
161000
165396
165264
164937
165688
166667
166494
165880
161726
163318
166261
157650
164748
165683
162427
165401
166000
164310
165763
165684
165376
163838
164292
165699
165000
164435
165627
164384
163970
164924
165258
161439
165006
164646
152596
160997
164746
162949
164685
164270
164212
158222
163268
161612
161799
163000
157016
163812
163991
163746
160225
163388
163000
163045
163442
162873
163268
163257
163200
162725
152051
163067
160987
162981
161343
162797
162877
161925
162704
162434
148971
162666
161596
161868
162511
162312
161555
160722
158777
162180
161949
161909
160901
161413
161069
161584
161156
158508
161528
160325
153062
161323
160791
157532
161097
160114
160219
160257
158954
159360
161037
150659
161034
160665
158599
160614
159703
160403
156854
160214
160207
159207
160181
160115
159074
160152
160308
160000
160000
158741
159878
155115
159445
158269
158371
159775
159760
159130
159074
159139
159400
158010
159300
159443
159428
157394
156374
159115
150458
159203
158253
158386
156540
158756
156902
158918
158544
157298
158124
156286
158472
158142
158508
158121
158509
158218
147965
157934
158298
154706
154508
157615
157863
157804
157935
155054
157820
154879
156321
157575
156522
155021
157352
157196
155038
157000
154600
155134
156863
155909
156333
156787
156727
155383
153197
154838
156056
156164
155959
156000
154035
155693
153178
156181
155998
154106
154037
154311
155117
154326
155460
155499
153706
155259
155389
150673
153796
152000
155129
155140
155079
154235
126347
154992
154743
147393
153279
154817
154093
154793
154019
153696
154495
154657
153181
154425
154574
152610
154468
154262
154305
147252
153861
153508
153915
153918
152909
153047
152227
139753
153184
153532
153267
152984
153565
150000
152759
153000
152393
151002
152948
153159
151037
151777
141849
152960
150000
147866
152894
150138
151677
152076
152435
150808
152703
139981
152143
152300
148456
151184
151834
151472
151934
150197
148012
151910
151827
150000
151856
150100
150506
151420
150827
143915
150917
151691
149837
151372
151625
150012
146324
151349
150580
148324
150695
146704
150999
151227
147831
149566
150000
150833
149879
150804
150623
150610
149633
147483
150484
149403
150000
139929
147897
150048
150054
142352
146734
146858
145511
150129
147900
150000
149936
144549
149910
149790
145563
148804
149209
148070
148587
149450
146386
140234
148894
147958
148000
148580
145778
147228
148858
148870
147448
146213
148683
147221
145696
147245
141316
148449
147991
147210
148280
143404
147573
148164
148145
143269
148000
147927
146787
147791
147547
147443
147450
144307
147460
147567
147458
146974
147233
147344
145836
144739
142966
146481
146778
145333
144800
142136
136830
146771
146871
146574
146179
145755
141913
146073
145601
146500
145700
145786
146207
144125
140751
144651
144779
146219
146091
145705
145867
144577
143252
136634
144875
142250
144949
141412
145595
144537
145246
144858
136604
145531
145115
145431
143229
143015
145098
143230
143641
145233
145149
144625
144137
144932
144785
144709
142094
144381
141259
144746
140059
144268
143931
142546
143094
143836
143871
143932
143097
143396
143833
143403
143796
142361
143449
142968
142000
142882
143379
143360
143592
141285
142538
143283
143414
142184
143123
142948
139305
143023
142019
142723
142847
141801
142253
142462
142030
141935
141970
139602
141166
141336
138905
141260
140961
142146
142135
142047
140730
141667
141000
141482
130333
141117
130827
121334
140947
141634
141664
141645
141532
141500
141464
140545
141395
141322
141397
140000
139412
140751
141191
140334
140237
141029
139264
138552
140493
140937
129619
140080
135557
140469
140363
140545
140545
139582
138355
140256
140469
136463
139805
139671
139420
135275
140000
140019
139552
139900
139330
138798
139768
139525
137944
137888
139483
136976
136570
137404
138237
137498
134022
139284
139248
136285
138856
139143
139063
131542
128800
137881
137825
138243
138864
137772
138141
138706
138669
138632
138504
127226
131567
137266
130753
137899
134103
130196
136828
136981
137358
137810
137208
135436
135904
137334
135445
136453
137559
137104
133558
137187
137368
137386
135234
136886
137182
136949
136897
136492
136250
136118
131689
136954
137000
136524
136698
135306
133117
136028
136771
136654
135483
134938
136475
133891
136350
136064
136342
133807
136244
135088
126617
136200
135542
134290
136254
134520
133970
135465
136133
132018
136037
135631
132634
134293
135832
135000
135308
135560
130710
130494
134827
135100
135142
134275
135248
135116
134940
133893
133508
134440
134699
134454
129120
134745
133448
134372
134530
134592
134590
128250
134510
133832
133184
134413
132771
132816
134254
132671
129222
127880
134100
133487
133772
133501
133943
133512
133872
133846
133600
131286
133759
132493
130000
132436
131513
133416
132821
132735
133436
133205
133372
130290
132338
133191
133097
131479
133031
131360
133024
132934
132650
130517
126777
132515
131856
114363
132470
132438
129300
132319
132278
132177
131989
131008
131807
130955
131794
131325
130345
130370
131560
128624
128893
129717
131056
129542
130703
130689
130094
126653
130478
131043
130754
130379
130603
129322
130825
129576
130825
129834
130615
128680
129032
130641
130143
128779
130274
130429
130365
129974
124899
129919
127545
130122
130142
130142
130118
129654
128199
128413
129924
129960
129920
128571
129839
127748
125817
121039
129638
125140
129414
128590
129370
127880
129185
128831
128667
128534
129216
127792
126626
128895
127973
128637
127334
128112
128352
124878
128034
128803
121451
124274
127570
122802
120058
128401
127327
124269
126769
128377
124994
125900
128332
124143
128212
120346
128100
126882
127653
118614
116571
101827
128025
127850
114350
127974
118319
127864
127006
127743
127461
126009
123988
126458
126805
127252
127571
122851
126405
124193
127396
126370
120256
123598
126016
127135
124557
126574
127255
125608
126938
126962
125254
126670
126897
125008
125543
126470
123867
125640
124180
126814
125933
123574
126270
126136
126269
126631
126589
126284
121859
124939
118337
124577
125973
125856
124912
124716
118242
125817
124914
125634
125647
125473
125311
125486
124361
122571
118832
125000
120046
119848
122219
125338
116477
125509
124188
125435
120924
125354
125214
118799
122051
102597
124002
124972
124580
123494
124880
124458
117600
123684
100000
122917
123341
124151
124000
124694
121976
124447
124352
122497
124246
122659
122982
124345
124176
123738
117186
124000
122395
123263
124000
117412
120923
123812
122968
123906
123757
120200
122371
121716
123720
123627
114244
122785
121565
123469
117240
123184
123420
123403
123081
123378
122712
122934
122889
122949
121536
109914
122432
121367
122881
122747
119243
122774
122821
117963
122734
122619
119070
122483
119217
120004
122604
121110
120597
121959
122460
122336
122411
121874
122300
122134
117510
122124
120655
121401
121020
118822
121309
121793
121067
121604
115855
121608
121506
120396
121537
121220
119517
121110
121371
121189
121363
120000
121323
121313
121272
121033
121003
121187
121171
112091
120919
120258
120790
118278
118318
120926
119188
120479
120899
119801
120728
120677
120391
100641
119442
118805
119418
118471
110385
120300
116238
119819
120456
112745
120152
120246
113793
120000
119497
120000
120000
117544
116601
119942
119480
118000
115369
118654
118167
112580
119512
117912
119690
119677
119666
118263
118209
119476
117976
118608
119313
119317
117936
119123
116581
118960
119214
119073
116589
118836
118284
119105
111144
117160
116323
118993
117707
118211
116447
118927
117446
118119
106990
116055
114534
117997
118494
118594
118462
118537
110415
112110
118352
118096
117383
118374
116777
118488
115672
117794
117110
117863
116174
118197
117513
117924
116064
118169
118121
118038
118041
114000
114432
117958
117517
117711
117579
117770
114897
117167
115029
117674
117364
117668
113415
116621
114109
117399
115353
116069
116343
110194
117200
115966
117285
117282
116250
117062
117253
116015
117063
116771
117133
116893
117000
116554
116760
114822
116917
116946
116551
115992
115494
116871
116682
116836
102056
116641
116834
116512
116794
116406
109237
116535
116720
113816
116262
116672
116669
110213
116181
116270
111360
116240
110560
102221
116480
116118
115840
115018
114712
115928
116052
116077
115949
116065
115180
116016
115956
114569
110400
115902
115911
